Supplier_ID,Country,Region,Industry,Supplier_Tier,Financial_Stability_Score,On_Time_Delivery_Rate,Defect_Rate,Geopolitical_Risk_Index,Lead_Time_Days,Alternative_Suppliers_Available,Contract_Length_Months,Environmental_Compliance,Previous_Disruptions,Delivery_Quality_Index,Supplier_Dependency_Score,Risk_Level
SUP_28431,Egypt,Africa,Electronics,2,74.334747,66.151303,4.011096,48,23,2,23,88.59,0,63.4979,0.3333,0
SUP_21541,Zimbabwe,Africa,Energy,2,47.016444,64.163058,5.735174,65,47,2,21,55.59,2,60.4832,0.3333,1
SUP_26358,Thailand,Asia,Manufacturing,2,52.016894,60.06866,4.6295,30,51,3,30,87.75,1,57.2878,0.25,1
SUP_30512,Netherlands,Europe,Electronics,1,63.574768,60.829868,2.868701,12,19,2,35,54.82,2,59.0848,0.3333,1
SUP_33523,New Zealand,Oceania,Electronics,3,59.124262,73.871521,0.965417,12,20,1,9,81.44,2,73.1584,0.5,0
SUP_32860,Netherlands,Europe,Electronics,2,62.829872,75.185583,2.636935,12,38,0,22,60.29,2,73.203,1,1
SUP_32188,Vietnam,Asia,Healthcare,2,41.2028,89.440972,0,31,50,2,15,87.45,1,89.441,0.3333,1
SUP_16787,Australia,Oceania,Manufacturing,3,40.016951,80.445164,1.146027,11,32,0,9,63.9,1,79.5232,1,1
SUP_08767,Kazakhstan,Asia,Energy,3,57.889717,67.653125,4.827105,48,44,3,1,64.17,0,64.3874,0.25,1
SUP_15519,South Africa,Africa,Energy,2,27.62167,70.800378,0,31,59,2,13,61.42,0,70.8004,0.3333,1
SUP_12877,UAE,Asia,Manufacturing,1,46.845963,67.431395,8.284597,48,15,0,30,100.94,0,61.845,1,1
SUP_00585,Peru,South America,Manufacturing,2,38.571863,76.279112,6.865576,48,24,3,20,100.14,3,71.0421,0.25,1
SUP_20118,Pakistan,Asia,Energy,2,62.829901,67.890841,8.279006,48,27,2,21,57.75,0,62.2702,0.3333,1
SUP_12800,Cameroon,Africa,Healthcare,3,19.421213,100,0,66,43,2,9,71.86,2,100,0.3333,1
SUP_05063,Thailand,Asia,Manufacturing,1,77.801986,73.962436,7.835839,30,8,2,27,71.85,1,68.1669,0.3333,0
SUP_30423,Hungary,Europe,Retail,3,50.667793,87.560604,0,31,21,1,11,93.9,0,87.5606,0.5,1
SUP_15688,United States,North America,Electronics,2,90.449365,50.93375,4.315138,11,12,2,13,73.31,1,48.7359,0.3333,0
SUP_24063,Hungary,Europe,Retail,3,48.257499,81.657511,5.614297,31,19,2,10,61.81,0,77.073,0.3333,1
SUP_13412,Egypt,Africa,Healthcare,2,55.458074,82.11505,4.545279,48,27,1,15,88.92,3,78.3827,0.5,1
SUP_20044,Romania,Europe,Energy,1,49.265287,74.770397,13.214493,30,36,2,37,55.89,1,64.8899,0.3333,1
SUP_31125,Poland,Europe,Retail,1,62.262212,90.20705,3.798779,31,18,1,28,71.66,0,86.7803,0.5,1
SUP_24459,Nigeria,Africa,Energy,2,42.959633,76.291656,6.182529,48,29,5,51,25.38,1,71.5749,0.1667,1
SUP_15284,Kenya,Africa,Manufacturing,3,32.104107,73.991732,4.862533,48,21,0,8,99.73,0,70.3939,1,1
SUP_22598,China,Asia,Energy,2,66.953439,80.07813,6.709443,48,47,3,22,71.49,2,74.7053,0.25,1
SUP_10619,United States,North America,Manufacturing,3,55.10127,67.301717,5.002247,11,0,0,1,68.67,3,63.9351,1,1
SUP_06447,Chile,South America,Electronics,3,86.96654,72.337554,4.557952,31,16,5,10,76.14,1,69.0484,0.1667,0
SUP_33059,Netherlands,Europe,Retail,2,56.592041,84.716886,0.926471,12,22,3,34,83.31,0,83.932,0.25,1
SUP_22357,Kenya,Africa,Energy,3,56.592041,97.074174,7.218344,48,33,2,5,99.74,2,90.067,0.3333,1
SUP_04073,Denmark,Europe,Manufacturing,3,93.062261,64.193413,6.987001,11,17,8,44,29.21,0,59.7082,0.1111,0
SUP_01908,Poland,Europe,Manufacturing,1,60.788303,71.779072,5.871916,31,48,2,35,73.83,0,67.5643,0.3333,1
SUP_06179,Saudi Arabia,Asia,Retail,1,59.942128,85.016281,0,48,19,2,30,63.43,0,85.0163,0.3333,1
SUP_08330,Malaysia,Asia,Healthcare,2,51.389468,76.193899,0.757233,31,47,3,24,73.69,0,75.6169,0.25,1
SUP_17337,Singapore,Asia,Healthcare,3,56.093902,71.881689,3.24266,13,35,6,13,100.94,2,69.5508,0.1429,0
SUP_08259,Denmark,Europe,Manufacturing,2,36.025831,89.722953,1.60544,11,37,3,31,55.84,1,88.2825,0.25,1
SUP_05212,France,Europe,Retail,3,61.045569,78.284586,6.219429,12,16,3,7,71.95,0,73.4157,0.25,0
SUP_18533,Czech Republic,Europe,Manufacturing,2,37.875028,66.478719,1.043018,30,28,4,23,68.12,2,65.7853,0.2,1
SUP_30849,South Africa,Africa,Retail,2,66.853506,92.937596,0.346891,31,21,5,39,79.39,1,92.6152,0.1667,0
SUP_17726,New Zealand,Oceania,Manufacturing,3,56.592041,73.139669,4.897997,12,27,6,33,78.4,0,69.5573,0.1429,0
SUP_11634,Argentina,South America,Electronics,3,87.740345,64.452442,0,48,20,2,6,64.59,0,64.4524,0.3333,0
SUP_15803,China,Asia,Manufacturing,3,49.89117,63.928031,5.099681,48,17,1,6,41.56,1,60.6679,0.5,1
SUP_14186,Chile,South America,Manufacturing,2,70.351117,64.279973,11.738661,31,14,3,29,28.76,0,56.7344,0.25,1
SUP_19878,Switzerland,Europe,Healthcare,2,24.816923,71.694927,0,12,11,0,14,93.18,0,71.6949,1,1
SUP_20155,Malaysia,Asia,Healthcare,2,40.59932,85.282252,2.836086,31,46,4,20,72.46,2,82.8636,0.2,1
SUP_24113,Denmark,Europe,Manufacturing,3,61.660853,82.604574,4.853839,11,40,4,10,58.57,0,78.5951,0.2,0
SUP_11500,Colombia,South America,Manufacturing,3,77.818496,74.022229,7.980424,31,35,4,5,100.65,2,68.1149,0.2,0
SUP_24501,Jordan,Asia,Retail,3,37.465636,93.74591,0,49,15,6,36,54.74,0,93.7459,0.1429,1
SUP_13572,Mexico,North America,Electronics,3,61.550431,71.382098,0,31,41,2,4,84.45,1,71.3821,0.3333,0
SUP_30474,Mexico,North America,Manufacturing,2,37.628923,100,0.37106,31,27,0,15,67.72,0,99.6289,1,1
SUP_32907,Philippines,Asia,Manufacturing,3,44.149569,83.567775,0,31,33,8,28,15.68,1,83.5678,0.1111,1
SUP_31571,Czech Republic,Europe,Manufacturing,2,44.193237,64.013213,4.836706,30,13,3,34,93.83,0,60.9171,0.25,1
SUP_20435,Indonesia,Asia,Retail,2,34.377398,81.085594,9.209861,31,3,5,19,99.29,2,73.6177,0.1667,1
SUP_11779,China,Asia,Manufacturing,3,60.893926,71.92507,8.016311,48,9,4,1,39.34,1,66.1593,0.2,1
SUP_26287,Poland,Europe,Manufacturing,3,71.147969,66.885351,5.706103,31,34,0,8,37.71,0,63.0688,1,0
SUP_33366,Belarus,Europe,Healthcare,3,46.739733,71.689032,1.785997,66,28,0,8,87.6,2,70.4087,1,1
SUP_31652,Indonesia,Asia,Manufacturing,3,62.310459,71.814908,5.819586,31,13,1,10,59.51,1,67.6356,0.5,1
SUP_04215,Brazil,South America,Manufacturing,2,63.074543,78.173541,5.409083,31,30,4,21,59.7,2,73.9451,0.2,1
SUP_24475,Ethiopia,Africa,Energy,2,63.728582,82.473128,5.172987,48,28,1,12,73.71,0,78.2068,0.5,1
SUP_01047,Myanmar,Asia,Energy,3,59.825373,61.943997,8.513668,66,34,7,24,76.52,1,56.6703,0.125,1
SUP_02069,Romania,Europe,Manufacturing,2,58.238614,70.733777,7.4581,30,0,2,14,83.89,1,65.4584,0.3333,1
SUP_20241,Nigeria,Africa,Retail,2,55.180122,78.561804,6.549385,48,14,4,18,53.12,0,73.4165,0.2,1
SUP_09420,India,Asia,Manufacturing,2,52.771663,67.496687,5.438313,49,0,3,25,59.53,1,63.826,0.25,1
SUP_17433,South Africa,Africa,Electronics,2,68.409468,86.072294,3.704455,31,27,2,15,36.12,1,82.8838,0.3333,1
SUP_30240,Chile,South America,Electronics,3,65.862227,75.480962,3.516152,31,17,3,6,65.68,1,72.8269,0.25,0
SUP_27350,Malaysia,Asia,Manufacturing,2,57.779315,63.315089,4.762971,31,12,3,17,73.31,0,60.2994,0.25,1
SUP_10600,South Korea,Asia,Manufacturing,2,87.302111,100,11.378198,13,45,3,22,71.88,0,88.6218,0.25,0
SUP_01347,Colombia,South America,Retail,2,55.087676,84.778648,9.576786,31,6,3,17,83.23,2,76.6596,0.25,1
SUP_18859,Norway,Europe,Retail,2,42.324975,87.81254,8.061574,12,14,0,13,59.74,0,80.7335,1,1
SUP_16046,South Africa,Africa,Retail,2,64.819644,84.286244,1.483858,31,7,4,16,85.16,0,83.0356,0.2,0
SUP_04370,Egypt,Africa,Energy,3,35.420006,68.055379,7.59262,48,28,1,6,81.22,0,62.8882,0.5,1
SUP_12379,Indonesia,Asia,Healthcare,3,45.463661,74.037485,1.453836,31,16,2,11,84.17,0,72.9611,0.3333,1
SUP_33699,Poland,Europe,Manufacturing,2,67.484212,58.800286,5.605324,31,25,4,27,80.94,2,55.5043,0.2,0
SUP_32203,South Africa,Africa,Retail,1,71.882544,89.626287,7.357228,31,18,2,31,92.9,0,83.0323,0.3333,0
SUP_33668,Poland,Europe,Retail,3,79.201733,99.614128,0,31,21,1,4,62.83,2,99.6141,0.5,0
SUP_32509,France,Europe,Manufacturing,1,76.993764,82.684645,10.753224,12,29,2,31,88.62,1,73.7934,0.3333,0
SUP_12365,Sweden,Europe,Healthcare,1,54.756276,85.822067,4.033911,12,35,0,32,77.22,1,82.3601,1,1
SUP_28749,Czech Republic,Europe,Manufacturing,2,25.990892,75.380929,7.261565,30,11,2,12,77.75,0,69.9071,0.3333,1
SUP_15533,Turkey,Asia,Retail,2,55.159854,86.241118,12.355834,49,20,3,28,100.89,2,75.5853,0.25,1
SUP_23060,Netherlands,Europe,Retail,2,43.709298,79.43825,0.672549,12,22,4,21,100.64,1,78.904,0.2,0
SUP_27637,Pakistan,Asia,Energy,2,41.945088,82.018372,3.59374,48,33,0,23,71.41,0,79.0708,1,1
SUP_15668,Romania,Europe,Manufacturing,2,43.896415,70.397106,8.028182,30,36,4,30,67.2,1,64.7455,0.2,1
SUP_21988,Venezuela,South America,Energy,1,74.432176,97.837066,4.5982,65,39,2,31,97.88,4,93.3383,0.3333,1
SUP_06095,Bangladesh,Asia,Energy,1,57.675512,80.841053,6.176881,48,30,1,27,86.12,0,75.8476,0.5,1
SUP_26932,Brazil,South America,Manufacturing,3,58.121979,75.253021,7.426417,31,24,7,33,100.74,0,69.6644,0.125,0
SUP_01677,Pakistan,Asia,Manufacturing,1,54.585131,72.739138,7.49659,48,19,2,32,49.55,0,67.2862,0.3333,1
SUP_13912,Sweden,Europe,Electronics,2,64.710937,66.868245,2.633774,12,16,2,21,62.72,0,65.1071,0.3333,0
SUP_14855,Jordan,Asia,Energy,2,57.744959,70.168615,5.168376,49,39,4,39,100.72,0,66.542,0.2,1
SUP_13507,Singapore,Asia,Manufacturing,3,48.184613,79.472425,0.305975,13,41,6,10,47.29,2,79.2293,0.1429,1
SUP_26225,Colombia,South America,Electronics,1,63.824747,72.894265,3.988765,31,39,2,61,76.41,0,69.9867,0.3333,1
SUP_01231,Poland,Europe,Retail,2,53.176884,90.019149,0.263545,31,0,5,16,90.46,1,89.7819,0.1667,0
SUP_24250,Nigeria,Africa,Retail,2,52.34553,93.130934,7.368605,48,12,3,21,100.88,1,86.2685,0.25,1
SUP_19139,Ethiopia,Africa,Retail,2,49.669916,98.647368,3.237343,48,14,5,12,82.39,1,95.4538,0.1667,1
SUP_11027,Hungary,Europe,Energy,1,41.780111,64.237494,9.677658,31,60,1,26,58.58,0,58.0208,0.5,1
SUP_15718,United States,North America,Healthcare,2,37.778369,64.933051,3.633501,11,28,3,12,96.31,3,62.5737,0.25,1
SUP_00799,Malaysia,Asia,Retail,3,67.24883,97.878545,5.167207,31,8,3,3,55.5,2,92.821,0.25,0
SUP_20786,Turkey,Asia,Retail,2,44.330997,77.868606,0.458869,49,24,1,12,84.42,0,77.5113,0.5,1
SUP_04943,Thailand,Asia,Electronics,2,56.843373,100,0,30,26,0,17,88.27,3,100,1,1
SUP_28492,Jordan,Asia,Energy,2,65.042365,100,6.083941,49,36,4,21,76.23,2,93.9161,0.2,1
SUP_20432,New Zealand,Oceania,Manufacturing,2,73.369389,76.862004,6.6371,12,39,1,19,60.84,0,71.7606,0.5,0
SUP_27351,Jordan,Asia,Retail,2,55.354816,89.025859,7.800026,49,19,3,31,52.95,0,82.0818,0.25,1
SUP_06140,Japan,Asia,Manufacturing,2,49.365856,93.464344,9.289227,13,25,2,21,84.66,0,84.7822,0.3333,0
SUP_08762,Australia,Oceania,Electronics,2,60.572043,86.986788,0.313069,11,26,5,14,60.58,3,86.7145,0.1667,0
SUP_22223,Colombia,South America,Manufacturing,2,52.481859,64.508069,3.297595,31,22,4,28,64.7,1,62.3809,0.2,1
SUP_12607,Indonesia,Asia,Retail,3,52.035936,93.256997,3.454418,31,6,1,6,73.1,0,90.0355,0.5,1
SUP_17633,Colombia,South America,Manufacturing,2,15.890854,75.319274,7.676765,31,28,2,20,82.58,1,69.5372,0.3333,1
SUP_26228,Switzerland,Europe,Retail,2,78.016612,86.932491,4.557952,12,15,4,14,65.45,2,82.9797,0.2,0
SUP_16154,Mexico,North America,Retail,2,30.440816,88.862677,4.202265,31,12,3,31,54.15,0,85.1284,0.25,1
SUP_27828,Malaysia,Asia,Energy,2,59.38894,70.198111,7.28073,31,49,2,15,42.62,1,65.0872,0.3333,1
SUP_09454,Malaysia,Asia,Electronics,2,59.471996,62.078321,1.826479,31,31,2,15,81.18,0,60.9445,0.3333,0
SUP_15709,Denmark,Europe,Manufacturing,3,51.852068,62.721094,12.251906,11,14,1,4,72.53,2,55.0366,0.5,1
SUP_18350,Malaysia,Asia,Healthcare,3,48.75189,100,2.240414,31,26,3,6,74.25,0,97.7596,0.25,1
SUP_22672,Australia,Oceania,Healthcare,3,24.559204,77.760048,3.698632,11,29,6,10,81.78,1,74.9797,0.1429,1
SUP_14952,Chile,South America,Manufacturing,2,47.452787,99.516115,0,31,50,3,30,51.45,1,99.5161,0.25,1
SUP_00242,Mexico,North America,Energy,2,69.475053,85.132044,7.145755,31,33,3,24,92.55,0,79.0487,0.25,0
SUP_15530,Peru,South America,Manufacturing,2,75.559241,71.452482,7.660263,48,14,3,19,84.75,2,65.979,0.25,1
SUP_32050,UAE,Asia,Energy,2,35.853511,75.205915,6.430375,48,31,0,14,70.86,0,70.3699,1,1
SUP_11715,Cuba,North America,Energy,2,45.432683,73.294496,7.094244,67,48,4,45,38.28,1,68.0948,0.2,1
SUP_31397,Turkey,Asia,Energy,2,26.814074,97.186466,7.492362,49,26,5,33,64.29,0,89.9049,0.1667,1
SUP_01001,Ethiopia,Africa,Electronics,2,78.075141,81.367615,2.766114,48,27,0,21,49.18,2,79.1169,1,1
SUP_23722,South Korea,Asia,Retail,2,45.950825,80.272964,1.654935,13,12,2,22,40.19,0,78.9445,0.3333,1
SUP_32522,Thailand,Asia,Manufacturing,2,73.112226,59.660629,6.399691,30,15,3,19,60.52,0,55.8425,0.25,0
SUP_22575,China,Asia,Retail,1,56.592041,78.995599,4.781376,48,17,2,30,73.93,1,75.2185,0.3333,1
SUP_00434,Libya,Africa,Manufacturing,1,32.792776,75.34047,8.649127,66,0,2,29,72.28,4,68.8242,0.3333,1
SUP_27749,India,Asia,Retail,3,74.54699,77.760048,0,49,12,0,8,31.43,0,77.8594,1,1
SUP_22181,South Korea,Asia,Electronics,2,63.478185,94.578871,2.429704,13,34,3,12,68.85,0,92.2809,0.25,0
SUP_09067,Vietnam,Asia,Energy,3,42.94194,86.917518,2.484081,31,37,4,7,63.88,1,84.7584,0.2,1
SUP_01676,Norway,Europe,Manufacturing,2,57.445148,74.073255,7.298175,12,40,0,21,79.14,1,68.6673,1,1
SUP_23276,Egypt,Africa,Healthcare,3,48.739772,100,3.108899,48,25,1,1,98.52,1,96.8911,0.5,1
SUP_11549,Australia,Oceania,Retail,1,61.690618,100,0.947862,11,18,1,27,100.68,0,99.0521,0.5,0
SUP_00776,Egypt,Africa,Retail,2,49.364482,98.460054,5.985586,48,0,2,20,97.38,0,92.5666,0.3333,1
SUP_18813,Chile,South America,Electronics,2,58.995085,56.501365,3.222619,31,25,3,20,97.95,0,54.6805,0.25,0
SUP_02309,Nigeria,Africa,Retail,2,87.788772,82.327741,1.30619,48,23,4,15,66.54,1,81.2524,0.2,0
SUP_04685,Singapore,Asia,Manufacturing,2,54.735436,77.730996,4.557952,13,15,4,46,58.91,0,74.1966,0.2,1
SUP_23358,Kenya,Africa,Electronics,2,80.721164,70.786666,4.557952,48,18,3,17,78.31,2,67.5681,0.25,0
SUP_06062,UAE,Asia,Retail,2,31.174309,100,1.661746,48,21,0,13,91.14,0,98.3383,1,1
SUP_04670,Kenya,Africa,Healthcare,3,45.732217,86.65694,0.851936,48,48,6,13,71.49,1,85.9187,0.1429,1
SUP_20012,Denmark,Europe,Retail,3,62.206676,82.851969,1.980205,11,19,3,1,68.33,2,81.2113,0.25,0
SUP_30958,Brazil,South America,Manufacturing,2,45.479757,60.665019,1.178967,31,20,4,25,39.53,0,59.9498,0.2,1
SUP_29256,Morocco,Africa,Electronics,3,58.228732,97.49379,0.311945,31,47,6,21,51.26,1,97.1897,0.1429,0
SUP_07620,Iraq,Asia,Manufacturing,1,65.740664,49.509876,10.991999,66,9,1,30,94.43,1,44.0678,0.5,1
SUP_07454,Peru,South America,Retail,3,63.507018,87.23807,11.140792,48,0,2,3,35.12,1,77.5191,0.3333,1
SUP_21434,Malaysia,Asia,Manufacturing,2,37.545831,75.772282,5.578022,31,22,2,16,71.52,3,71.5457,0.3333,1
SUP_05299,United States,North America,Manufacturing,2,70.883658,74.085627,7.477604,11,39,1,18,73.44,3,68.5458,0.5,0
SUP_29969,Vietnam,Asia,Electronics,3,63.254705,100,0.042683,31,25,6,7,49.84,0,99.9573,0.1429,0
SUP_05130,UAE,Asia,Energy,2,88.107948,95.198817,4.825414,48,26,3,24,62.37,0,90.6051,0.25,0
SUP_05432,Romania,Europe,Manufacturing,3,45.561257,57.28363,7.269261,30,0,6,19,59.28,1,53.1195,0.1429,1
SUP_18036,Mexico,North America,Electronics,2,68.707771,65.05271,2.792794,31,35,2,14,48.48,0,63.2359,0.3333,0
SUP_26556,Kenya,Africa,Energy,3,28.879143,42.837292,0.425702,48,27,1,6,49.39,0,42.6549,0.5,1
SUP_10889,DR Congo,Africa,Manufacturing,3,57.48965,74.607853,8.33413,84,18,4,5,95.75,1,68.3899,0.2,1
SUP_18346,Brazil,South America,Electronics,2,61.713047,100,0,31,46,4,26,65.72,1,100,0.2,1
SUP_19118,Argentina,South America,Healthcare,2,39.701984,95.946018,1.993731,48,30,3,19,90.63,0,94.0331,0.25,1
SUP_29357,Japan,Asia,Manufacturing,2,74.24002,83.334167,6.597672,13,50,4,34,76.93,1,77.8361,0.2,0
SUP_19098,Kenya,Africa,Energy,3,57.859482,89.524339,6.026611,48,27,1,5,42.6,2,84.1291,0.5,1
SUP_22500,Netherlands,Europe,Electronics,2,57.237333,77.372313,4.243009,12,10,4,35,93.23,0,74.0894,0.2,0
SUP_28276,Vietnam,Asia,Retail,3,58.249806,88.589335,4.069513,31,24,2,10,75.94,1,84.9842,0.3333,1
SUP_31293,Japan,Asia,Healthcare,3,33.120313,78.748783,2.32071,13,34,3,8,78.22,2,76.9213,0.25,1
SUP_21391,North Korea,Asia,Healthcare,3,48.398698,87.296517,2.964296,68,36,3,1,78.51,0,84.7088,0.25,1
SUP_16318,Saudi Arabia,Asia,Retail,1,52.214773,85.526993,0,48,17,2,25,68.24,0,85.527,0.3333,1
SUP_26131,China,Asia,Healthcare,2,35.179913,86.279828,3.339345,48,64,3,12,80.35,0,83.3986,0.25,1
SUP_04393,Japan,Asia,Electronics,1,63.053504,58.090583,0.921986,13,27,0,24,69.3,0,57.555,1,1
SUP_15794,Nigeria,Africa,Manufacturing,1,85.614901,71.720698,11.496959,48,4,2,28,54.1,2,63.475,0.3333,1
SUP_20513,Philippines,Asia,Retail,2,74.075274,87.883573,3.398405,31,0,2,16,91.57,0,84.8969,0.3333,0
SUP_07096,Czech Republic,Europe,Retail,2,79.327329,100,8.163873,30,21,4,14,53.78,2,91.8361,0.2,0
SUP_09378,Australia,Oceania,Manufacturing,2,61.494804,61.02389,6.363207,11,36,1,15,66.45,2,57.1408,0.5,1
SUP_25468,Malaysia,Asia,Retail,2,70.341024,100,4.298164,31,17,3,28,47.43,1,95.7018,0.25,0
SUP_25345,Sweden,Europe,Retail,1,65.363623,79.535885,1.355386,12,0,0,26,80.83,1,78.4579,1,0
SUP_01889,Thailand,Asia,Retail,2,41.621334,77.990734,6.324184,30,20,0,17,76.43,0,73.0585,1,1
SUP_20460,Australia,Oceania,Manufacturing,1,45.028455,87.982212,6.622022,11,27,0,28,100.56,2,82.156,1,1
SUP_30146,South Africa,Africa,Retail,2,57.128492,78.744595,1.337493,31,15,5,14,92.73,1,77.6914,0.1667,0
SUP_13136,South Africa,Africa,Energy,3,52.370629,76.897005,2.45215,31,32,2,1,66.1,1,75.0114,0.3333,1
SUP_18138,Saudi Arabia,Asia,Healthcare,2,33.144705,36.146813,0.937009,48,33,5,23,96.76,0,35.8081,0.1667,1
SUP_13008,Norway,Europe,Retail,1,97.562299,89.79888,2.808626,12,19,2,33,100.74,3,87.2768,0.3333,0
SUP_17084,Denmark,Europe,Electronics,2,61.679572,87.313982,2.432628,11,46,1,17,55.11,1,85.19,0.5,1
SUP_24138,Jordan,Asia,Retail,2,38.707365,94.613326,4.717801,49,22,0,22,61.76,0,90.1497,1,1
SUP_04001,Libya,Africa,Electronics,2,56.621092,76.104398,3.688262,66,15,0,17,64.21,0,73.2975,1,1
SUP_24713,Malaysia,Asia,Manufacturing,2,47.190302,99.858981,8.006462,31,25,5,31,49.5,2,91.8638,0.1667,1
SUP_12266,Hungary,Europe,Healthcare,2,41.940519,71.820069,0,31,5,3,31,90.91,3,71.8201,0.25,1
SUP_22045,Mali,Africa,Electronics,2,66.937633,100,4.455669,66,32,5,18,52.25,0,95.5443,0.1667,1
SUP_29785,Germany,Europe,Manufacturing,2,64.206278,85.885462,5.945802,11,38,3,33,26.71,1,80.7789,0.25,1
SUP_17335,Jordan,Asia,Manufacturing,1,67.950221,67.092958,7.907287,49,12,1,29,89.15,0,61.7877,0.5,1
SUP_12786,Jordan,Asia,Retail,3,67.73336,92.595372,0.708945,49,8,1,1,93.45,1,91.9389,0.5,1
SUP_24489,Peru,South America,Manufacturing,2,55.364915,59.35547,10.023637,48,13,5,35,100.68,1,53.4059,0.1667,1
SUP_08558,Brazil,South America,Manufacturing,3,38.769744,68.792249,9.028737,31,9,2,1,80.65,1,62.5812,0.3333,1
SUP_12981,Canada,North America,Manufacturing,1,45.993174,85.446512,6.362359,13,38,1,36,51.26,1,80.0101,0.5,1
SUP_16014,Norway,Europe,Manufacturing,3,29.085455,76.985119,6.49012,12,5,2,3,58.53,0,71.9887,0.3333,1
SUP_12533,Jordan,Asia,Energy,1,43.400297,99.847215,8.536653,49,35,2,33,66.92,0,91.3236,0.3333,1
SUP_14295,China,Asia,Energy,2,77.890668,89.529711,6.52758,48,33,4,20,95.2,0,83.6856,0.2,0
SUP_27115,Kazakhstan,Asia,Retail,2,51.058143,79.263761,2.970886,48,0,4,18,87.16,0,76.9089,0.2,1
SUP_22403,Philippines,Asia,Retail,3,71.338065,89.533014,1.33716,31,11,0,1,66.14,0,88.3358,1,0
SUP_21570,Thailand,Asia,Manufacturing,1,68.075911,69.396515,11.628477,30,18,1,41,81.82,2,61.3268,0.5,1
SUP_17077,Bangladesh,Asia,Manufacturing,3,55.007185,70.578913,10.206908,48,17,6,38,60.81,1,63.375,0.1429,1
SUP_23452,Kazakhstan,Asia,Manufacturing,1,35.835152,68.67592,6.400686,48,0,0,25,86.16,3,64.2802,1,1
SUP_18561,Kazakhstan,Asia,Energy,3,52.583882,99.502862,0.082231,48,25,6,24,49.42,1,99.421,0.1429,1
SUP_30616,Hungary,Europe,Healthcare,3,28.231101,90.257034,2.030362,31,28,4,1,71.49,1,88.4245,0.2,1
SUP_02179,United States,North America,Retail,2,66.601121,92.913193,3.494434,11,17,4,21,70.87,0,89.6664,0.2,0
SUP_26836,Chile,South America,Retail,3,69.417099,78.353287,9.49343,31,1,3,3,40.39,0,70.9149,0.25,0
SUP_02430,India,Asia,Retail,2,62.147382,93.659359,6.329867,49,23,3,22,88.71,1,87.7308,0.25,1
SUP_22453,Malaysia,Asia,Retail,1,60.131055,93.662878,0.276818,31,12,0,47,76.63,0,93.4036,1,1
SUP_22664,Mexico,North America,Manufacturing,2,30.322955,75.330598,6.812813,31,15,1,18,57.73,1,70.1985,0.5,1
SUP_04472,Hungary,Europe,Electronics,2,56.592041,65.259521,3.058968,31,39,2,19,68.93,1,63.2633,0.3333,1
SUP_21850,UAE,Asia,Energy,3,66.330592,92.157938,9.026887,48,36,5,3,53.6,0,83.8389,0.1667,0
SUP_10424,Morocco,Africa,Manufacturing,2,71.224561,75.610848,9.569391,31,0,3,27,59.23,0,68.3754,0.25,0
SUP_28724,Brazil,South America,Manufacturing,3,71.064381,68.896038,10.543421,31,6,6,2,100.47,2,61.632,0.1429,0
SUP_10155,Kenya,Africa,Healthcare,2,41.898989,79.689777,3.975077,48,32,4,19,100.61,2,76.522,0.2,1
SUP_03753,Thailand,Asia,Energy,2,53.21318,62.958998,3.864052,30,26,5,22,31.53,0,60.5262,0.1667,1
SUP_28967,Bangladesh,Asia,Energy,2,53.575145,86.030356,7.374668,48,46,4,15,71.11,1,79.6859,0.2,1
SUP_05610,Kazakhstan,Asia,Healthcare,3,52.898448,64.191926,2.549929,48,47,3,7,100.82,2,62.5551,0.25,1
SUP_16494,Hungary,Europe,Manufacturing,3,56.592041,73.32758,7.410548,31,23,3,1,55.91,0,67.8936,0.25,1
SUP_22362,Ethiopia,Africa,Energy,2,32.341372,85.478385,0.527171,48,47,0,18,42.13,0,85.0278,1,1
SUP_31038,Ethiopia,Africa,Electronics,2,61.006232,78.251833,1.593335,48,29,2,14,100.48,2,77.005,0.3333,1
SUP_16044,Pakistan,Asia,Electronics,3,65.658818,77.760048,3.772066,48,65,3,7,51.29,0,74.9225,0.25,1
SUP_10950,Brazil,South America,Manufacturing,3,39.845302,71.837691,0.201824,31,7,6,17,57.82,3,71.6927,0.1429,1
SUP_10816,South Africa,Africa,Retail,3,55.427507,92.364471,8.484865,31,6,0,1,81.91,0,84.5275,1,1
SUP_14290,Singapore,Asia,Manufacturing,2,74.938029,64.705961,8.714241,13,13,0,18,68.38,0,59.0673,1,0
SUP_13736,Morocco,Africa,Retail,3,65.045187,86.938285,2.849595,31,12,2,7,78.2,2,84.4609,0.3333,1
SUP_17982,New Zealand,Oceania,Retail,2,54.202585,94.801381,5.820457,12,21,4,23,54.66,1,89.2835,0.2,0
SUP_23117,Australia,Oceania,Retail,2,68.094654,81.336481,11.066433,11,22,4,23,100.33,0,72.3354,0.2,0
SUP_10265,Thailand,Asia,Manufacturing,3,57.423396,74.986316,5.668705,30,6,4,5,40.28,0,70.7356,0.2,1
SUP_06026,Iran,Asia,Healthcare,2,26.50462,89.281594,0,64,43,2,22,82.2,2,89.2816,0.3333,1
SUP_15464,Malaysia,Asia,Healthcare,2,22.858152,82.292087,0,31,28,4,38,75.88,3,82.2921,0.2,1
SUP_04240,Egypt,Africa,Healthcare,3,25.629047,57.371309,3.18665,48,57,6,22,77.56,1,55.5431,0.1429,1
